"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","ürün kalitesi gayet iyi tavsiye ederim",""
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","ürün kalitesi gayet iyi tavsiye ederim",""
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","38 giyiyorum 38 aldım ancak bir numara daha büyük alınırmış stokta olmadığı için kullanıyorum yinede",""
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Kızımın ayak nosu 28-29 olduğu için 30 aldık olmadı 32 sipariş edildi.",""
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çocuğumun bale dersleri için aldım. Gayet sağlam ve kullanışlı bşr ürün herkese tavsiye ederim.",""
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet guzel urun fiyat maalesef pahalı",""
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Dans okullarının yönlendirdikleri internet mağazalarında aynı kalitede ürünler 2-3 katı fiyatta satılıyor. Decathlon bale de bile kurtarıcı oldu.",""
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Kızım normalde 28 beden giyor, bu ayakkabıları beden kılavuza göre 30 aldım, ve gerçekten tam oldu, bir beden büyük bile daha suparış ettım, daha bol (geniş) diye olsun. Kızım çok sevdi, dans antrenmanda severek kullanıyor",""
"2","https://www.decathlon.com.tr/r/kadin-bez-demi-point-dans-ayakkabisi-cift-tabanli-somon/_/R-p-305192?mc=8603891&c=BEJ","bale","Domyos","1150","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bir numara buyuk alin.kizima bale icin aldim gayet guzel",""
