"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çok rahat bir ayakkabı şiddetle tavsiye edilir 
hayatımda ki en hızlı alışveriş diyebilirim kurye 1 saat içinde adresime getirdi",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Eşim için aldık. Çok rahat ve hafif bir ürün.",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","tabanı, rengi, ferahlığı çok güzel, inanılmaz hafif.",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","geçen yıl almıştım. hala kullanıyorum ayak dostu ve yürüyüşlerde hiç yormuyor. hava aldırması ve koku yapmaması da cabası...",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ürünü eşime aldım. Çok beğendi. Rengi güzel. Gündelik kullanım için ideal. Fiyatına göre iyi bir ürün olduğunu düşünüyorum",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Hafif, esnek ve tarbelere karşı koruma açısından güzel bir ürün iki tane sipariş ettim",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok beğendim",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Günlük hafif tempo sporlar için oldukça yeterli ve sağlam",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Annem için aldım çok rahat ve hafif olduğu için memnun kaldı teşekkürler",""
"8","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-siyah-klnj-be-essential/_/R-p-347051?mc=8803078&c=S%C4%B0YAH","yuruyus_ayakkabisi","Decathlon","1290","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ayakkabıyı anneme aldım ve çok memnun.Çok hafif olduğunu,ayağında hissetmediğini söyledi.Yürüyüş ve spor için ideal.",""
