"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","daha uygun fiyata satılabilir bir ürün fakat rahatlığı abuk subuk fiyatlardan satılan ürünlerden kat kat daha iyi",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Sağlam ve kaliteli bir yıldan fazladır kullanıyorum",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","çok rahat ve kullanımı kolay",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Eşim rahatlıgi esnekligini çok sevdi",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok rahat ve terleme yapmiyor. Ayrica tek renk oldugu icin is yerinde de siritmiyor",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Hem çok rahat bir spor ayakkabı, hem de klasik giyime de uygun bir model.",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok iyi",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güleeyüz ve ilgilenme süper",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","1 yıldır kullanıyorum işte kullandığım bir ayakkabı kaliteyi bozmazlarsa aldığım en sağlam en iyi ayakkabı diyebilirim başka markalara gerek yok",""
"1","https://www.decathlon.com.tr/r/erkek-yuruyus-ayakkabisi-siyah-pw-160-slip-on/_/R-p-301054?mc=8774141&c=S%C4%B0YAH_KAHVERENG%C4%B0_BEYAZ","yuruyus_ayakkabisi","Decathlon","1490","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok hafif ayağı çorap gibi sarıyor",""
