"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Ürünü bir süredir deneyimliyorum ve genel olarak fiyat/performans dengesinden çok memnun kaldım. Decathlon’un kendi markalarında aradığım o dayanıklılık hissini bu üründe de fazlasıyla buldum.
Artıları:
Malzeme Kalitesi: Kumaşı/dokusu oldukça kaliteli, defalarca yıkama/kullanım sonrası bile formunu kaybetmedi.
Ergonomi: Kullanımı çok rahat, spor yaparken veya günlük hayatta hareket kısıtlaması yaratmıyor.
Tasarım: Şık ve sade bir duruşu var, fotoğraflarda göründüğünden daha iyi duruyor",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kesinlikle tavsiye ederim.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","1 Haftalık kullanım bir beden büyük aldık. Rahat ayakkabı",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Rahat ve kullanışlı 2 yıldır kullanıyorum taban yumuşaklığını koruyor.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok rahat tavsiye ederim",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Oldukça hafif ve de çok rahat, yürüyüşler için ideal spor ayakkabı",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","güzel ayakkabı",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Fiyatına göre çok iyi",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","İndirimdeyken almıştık eşim spor yaparken kullanıyor baya rahat olduğunu söyledi diğer ürünler gibi Buda başarılı bence tavsiye ederiz",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün rahat konforlu",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Topuğu hafif tutuyor ama güzel",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok dayanıklı sağlam yürürken hafifliği sanesinde ayağınızda yok hissi veriyor tavsiye edilir",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok beğendim",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kullanışlı ve kaliteli",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fena degil",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Eşim için aldım, gerçekten çok rahat ve hafif bir ayakkabı. Gri rengi şık ve her kombinle uyum sağlıyor. Jogflow 100.1 modeli koşu sırasında ayağı iyi kavrıyor, nefes alabilen yapısı sayesinde uzun süre konforlu kullanım sunuyor. 38 numara tam oldu, çok memnun kaldık.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","bu ayakkabıyı tavsiye üzerine satın aldım ve tam bir fiyat performans ürünü kesinlikle tavsiye ederim.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gerçekten cok kaliteli. Ayaginizda yok gibi çok hafif, oldukça rahat. Tavsiye ederim.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Eşim hamile. Ayak numarası büyüdü. Kısa vadeli bir çözüm olarak aldık ama gayet yeterli.Rahat etti.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Ayakkabı çok rahat yürüyüş olsun günlük kullanım olsun ben çok memnun kaldım",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tabani biraz ince ama alinabilir",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","tam bir fiyat performans ürünü. ayakta yok gibi. sadece salonda kullanıyorum",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Günlük yürüyüş ve koşu için rahat hafif bir ayakkabı. Tavsiye ederim.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Hafif tempolu kosu için aldim. Cok yeterli. Hafif ve ayagi iyi kavrıyor.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok rahat ayakta yok gibi hafif tam beden alın",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","bekleneni veririyor",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok hafif rahat bir ayakkabı ayağınızın şeklini alıyor hemen",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Sağlam ve rahat",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok güzel",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Annem için aldım rahat , hafif ve günlük kombine ve yürüyüşe uygun.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Fiyat performans ürünlerinden yukarıda olan bir hizmet sağlıyor",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok beğendim",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","sadece yanlarından hafif sıkması var. birazcık daha geniş üretilebilir.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Annem için aldım çok hafif ve kullanışlı.",""
"5","https://www.decathlon.com.tr/r/kadin-kosu-ayakkabisi-gri-kiprun-jogflow-100-1/_/R-p-337743?mc=8913940&c=GR%C4%B0_BEYAZ","kosu","Kalenji","1290","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Gayet güzel şık ürün",""
