"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"17","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-turkuaz-race-light/_/R-p-312132?mc=8737404&c=TURUNCU","kosu","Kiprun","3890","4.1","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Uzun koşular için çok önermem eğer antrenman yapmak için alıyorsanız tamam ama yarışlarda performans için önermem",""
"17","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-turkuaz-race-light/_/R-p-312132?mc=8737404&c=TURUNCU","kosu","Kiprun","3890","4.1","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Önce 10k 'da toprak zeminde test ettim. Daha sonra 31k Antalya Ultra Trail 'de denedim. Başta endişelerim vardı, ancak şunu söyleyebilirim ki, gerçekten ayakkabı ederini fazlasıyla hak ediyor. Bana hız kazandırdı ve yarışta beklentimin üzerinde bir performans sergiledim. Yer tutuşu iyi, zemini hissediyorsunuz ancak rahatsızlık vermiyor. Yarışta 5 defa dize kadar suya girdik, sudan çıkınca çabuk kurudu. Zaten çok hafif bir malzemeden üretilmiş. Enerjinizi emmiyor, itiş gücü iyi. Arazide hızlı hareket etme imkanı sağlıyor. Decathlon 40km 'ye kadar tavsiye ediyor, üzeri için uygun olmayabilir. Bir de eğer ayağınız taraklı ise tavsiye etmem almayın. Normal ayaklar için uygun, çünkü içi dar. Antreman ayakkabısı değil yalnız, uzun ömür için sadece yarışlarda kullanmakta fayda var.",""
"17","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-turkuaz-race-light/_/R-p-312132?mc=8737404&c=TURUNCU","kosu","Kiprun","3890","4.1","5","","..arkadaşlar en az 1,5 hatta 2 numara büyük almadıkça, ayağınızda konforlu olmasının imkânı yok. Ona göre alın derim..",""
"17","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-turkuaz-race-light/_/R-p-312132?mc=8737404&c=TURUNCU","kosu","Kiprun","3890","4.1","3","Kullanılan süre 2 yıldan daha fazla tarihinden beri","Bu ayakkabıyı sadece önemli antremanlarda kullanmış ve özen göstermiş olmama rağmen 300 km sonra tabanında 500k'lık hızlı bir deformasyon yaşadı. 
Bence bu ayakkabı sadece yarışlarda kullanılsın diye üretilmiş. Yani biraz ticari...
Arazide antremanlarda kullanırsanız taban hızlıca eridiğinden fiyat performans ürünü diyemeyeceğim. Antreman için kullancaksanız tabanı daha çok dayanan ama fiyatı daha pahalı bir ürün tercih etmenizi öneririm.",""
