"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","aşırı rahat kızıma voleybol için aldık çok memmunuz",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","cok rahat ve fiyat performan ürünü",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","cok rahat kaliteli ve cok uygun fiyatlı ürün oglum cokmsevdi",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlum çok aşırı beğendi",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","harika",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok güzel, rahat ve hafif",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet başarılı güzel bir ürün",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","OĞLUM İÇİN ALDIK ÇOK RAHAT HAFİF",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok rahat f/p ürünü",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlum için aldım gayet hafif ve rahat ayakkabı tam bir fiyat performans ürünü Rengi de çok güzel",""
"9","https://www.decathlon.com.tr/r/cocuk-kosu-ayakkabisi-0-drop-yesil-sari-siyah-kiprun-kn500/_/R-p-342258?mc=8832634&c=YE%C5%9E%C4%B0L","kosu","Kiprun","1390","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Oğlum için aldım gayet hafif ve rahat ayakkabı",""
