"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok rahat, tavsiye ederim.",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok rahat, tavsiye ederim.",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","harika bir ayakkabı hafiflik muazzam",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Arazi koşuları için oldukça kullanışlı bir ayakkabı",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ayakkabı gayet güzel ve rahat arazide tutuşu iyi şehir içinde giymek için de tasarımı çok güzel",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tek kelimeyle harika. Çok rahat bir ayakkabı. Bir numara büyük alınabilir.",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bu ayakkabıyı ikinci alışımız gerçekten çok güzel eşim yıllarca kullandı şimdi aynısını oğluma aldık sağlam dayanıklı ve hafif en güzel yanı da bu tam numaranızı alabilirsiniz",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","3","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Fiyatına göre pahalı, eşime aldık, çok severek kullanmadi",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","yaklasık 2 aydır kullanyorum çok hafif ve kalıtelı ürün. Markalara dünya para vermeye gerek yok.",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Verilen parayı sonuna kadar hakediyor. Rahat giyiliyor. Yürürken koşarken ayaktan çıkmıyor. Çok hafif olması mükemmel.",""
"11","https://www.decathlon.com.tr/r/erkek-arazi-tipi-kosu-ayakkabisi-karbon-gri-tr2/_/R-p-312120?mc=8827180&c=KAHVERENG%C4%B0_GR%C4%B0","kosu","Kiprun","2990","4.6","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Alın aldırın fiyat performans ürünü ben çok memun kaldım herkese tavsiye ederim",""
