"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","3. Satın alışım çok iyi ayakkabi",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Yazın gönül rahatlığıyla giyilebilecek f/p ürünü olan beyaz casual bir ayakkabı
Üstü silinebilir bir ayakkabı yıkama yapmadım",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ayakkabının ön kısmı üstten sıkıyor problemi çözmek için ayakkabı içindeki tabanlığı çıkartın ve iç kısmın ön tarafında tabana yapıştırılmış ince bir malzeme var onu sökün ayakkabı rahat oluyor ve ayağı sıkma sorunu bitiyor.",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Günlük kullanıma uygun",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Yakında aldığım için kalitesi için kesin bir şey diyemem ama duruşu iyi.",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün duruş ve rahatlık olarak tam bir f/p gündelik olarak giyinmeye bile uygun. Çok şık ve zarif duruyor alacaklara şiddetle öneririm",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürünü neredeyse iki senedir kullanıyorum eskidikçe alıyorum. Ancak fayans ve parlak zeminlerde biraz kayıyor dikkatli olmak lazım. Bende 3 adet var 3 güne bir değiştiriyorum çok uzun süre giyerseniz koku yapabilir. Tasarımı çok iyi ve rahat",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kaliteli tavsiye ederim",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kalite",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Erkek arkadaşıma aldım oldukça rahat ve hafif olduğunu söylüyor ve severek kullanıyor.",""
"5","https://www.decathlon.com.tr/r/erkek-ayakkabi-tum-zeminler-tenis-essential/_/R-p-336595?mc=8668903&c=BEYAZ","tenis","Decathlon","1290","4.5","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Fiyatına göre çok iyi. Spor salonunda giyinmek için aldım.",""
