"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Erkek yeğenim için aldık. Erkekler de kullanabilir. Tenis için çok başarılı bulduk ve memnunuz. Tavsiye ediyorum",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","ilk başta ayağıma vurdu sert bir ayakkabı ama alışınca fiyat performans bir ayakkabı",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Cok rahat",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Kızım severek giyiyor",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","TENİS AYAKKABISI FAKAT BEN SALONDA VOLEYBOL OYNARKEN GİYİYORUM, NUMARASI TAM OLDU TAVSİYE EDERİM.",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","2","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Mengene gibi sıkıyor ayağı, o kadar sert plastikten yapılmış ki büyük numarasıni giyseniz bile ayağı içindeki dikiş sürtüyor. Acıya dayanıklı gençler satın alabilirsiniz",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok rahat",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok rahat",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çok rahat",""
"3","https://www.decathlon.com.tr/r/kadin-tenis-ayakkabisi-beyaz-ts-160/_/R-p-307677?mc=8558692&c=GR%C4%B0_BEYAZ","tenis","Artengo","1890","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Yer tutuşu çok iyi, sporda bana konfor sağlıyor.",""
