"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok rahat bir beden büyüğü tam oldu. Ömrünü uzun kullanımdan sonra belirtebilirim.",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","1","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","haftada 4 saatlik sert kort kullanımında 4 ay geçmeden delik deşik oldu. gerçekten deliş deşik, tabanından 3 parmağım dışarı çıkıyordu en son.",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","sert zeminde kullanıyorum rahat ve yeri iyi tutuyor",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","ürünü beğeniyorum, henüz olumsuz bir şeyle karşılaşmadım.",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok kaliteli, şık",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Yıllardır kullanıyorum önceden de almıştım, fiyat performans ürünü. İdeal bir tenis ayakkabısı, normal ayakkabıyla değil de bu ayakkabıyla oynayınca farkı göreceksiniz",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Yıllardır kullanıyorum, fiyat performans ürünü. Biraz başparmaklarıma vuruyor ancak o eskidiği için de olabilir emin değilim. Daha önce de bu üründen almıştım eskiyince aynısını birdaha aldım.",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","İdeal bir tenis ayakkabısı, normal ayakkabıyla değil de bu ayakkabıyla oynayınca farkı göreceksiniz",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ayakkabı hem gayet şık ve rahat bu paraya alınabilecek Tam fiyat performans ürünü derim",""
"10","https://www.decathlon.com.tr/r/erkek-tenis-ayakkabisi-mavi-buz-beyazi-ts500/_/R-p-301723?mc=8882111&c=BEYAZ_MAV%C4%B0","tenis","Artengo","2490","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tereddüt ettim acaba güzel mi diye, iyiki almışım gayet sağlam ve kullanışlı.",""
