"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Oğluma aldım. Oğlum onu günlük ayakkabı ve futbol ayakkabısı olarak kullandı. Çok sağlam çıktı. Tek kusuru var çorapları ve ayakları çok kötü kokutuyor. Onun dışında bir kusuru yok. Bir sene kullandı .",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Sağlam, rahat ve kullanışlı..",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tenis de kullanımı güzel",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlum severek aldı. daha önce başka rengini de kullanmıştı . tam bir fiyat performans ürünü...",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Duruşu ve rahatlığı güzel beğendim",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Kızıma aldım badminton oynuyor.ayakkabı şık ve tabanı kaymıyor",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kullanışlı ve sağlam",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlumun diğer ayakkabıları toprak kortta kaydığı için bunu aldık, hem kaymıyor hem de toprak kirini belli etmiyor.",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyatına göre iyi kullanışlı",""
"8","https://www.decathlon.com.tr/r/cocuk-bagcikli-tenis-ayakkabisi-siyah-turuncu-35-39-numara-ts500-fast/_/R-p-324753?mc=8646078&c=MAV%C4%B0_YE%C5%9E%C4%B0L","tenis","Artengo","1990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çocuğum için almıştım. Rahatlığı iyi, zemin tutuşu da güzel. Zamanla da dayanıklılığını göreceğiz",""
