SIRA NO,URUN NO,LINK-AD,SPOR DALI,MARKA,FIYAT,TUM YILDIZ,TUM YORUM
1,339875,https://www.decathlon.com.tr/p/kaya-tirmanisi-ayakkabisi-koyu-gri-klimb-v2/_/R-p-339875?mc=8871107&c=KAHVERENG%C4%B0_MAV%C4%B0,tirmanis_dagcilik,Simond,₺3.590,,964
2,346802,https://www.decathlon.com.tr/p/kaya-tirmanisi-ayakkabisi-beyaz-siyah-edge-soft/_/R-p-346802?mc=8801502&c=S%C4%B0YAH_MAV%C4%B0,tirmanis_dagcilik,Simond,₺5.690,,99
3,350737,https://www.decathlon.com.tr/p/erkek-tirmanis-ayakkabisi-mavi-edge/_/R-p-350737?mc=8843966&c=MAV%C4%B0_SARI,tirmanis_dagcilik,Simond,₺4.450,,113
4,332119,https://www.decathlon.com.tr/p/erkek-kaya-tirmanisi-ayakkabisi-mavi-kirmizi-vertika/_/R-p-332119?mc=8646350&c=MAV%C4%B0_KIRMIZI,tirmanis_dagcilik,Simond,₺3.990,,235
5,332128,https://www.decathlon.com.tr/p/kadin-kaya-tirmanisi-ayakkabisi-mavi-taba-rengi-vertika/_/R-p-332128?mc=8646349&c=MAV%C4%B0_SARI,tirmanis_dagcilik,Simond,₺3.990,,72
6,303601,https://www.decathlon.com.tr/p/kaya-tirmanisi-ayakkabisi-gri-first-klimb/_/R-p-303601?mc=8518575&c=S%C4%B0YAH,tirmanis_dagcilik,Simond,₺2.290,,676
7,354043,https://www.decathlon.com.tr/p/erkek-tirmanis-ayakkabisi-yesil-vertika-soft/_/R-p-354043?mc=8916466&c=YE%C5%9E%C4%B0L_SARI,tirmanis_dagcilik,Simond,₺4.990,,48
