"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Spor ayakkabı rahatlığında bir bot giyiyorum bu çok güzel bı his.Ayni zamanda bileğin üst kısımlarını saran parçanın yumuşak olması botun giyilmesini çok kolaylaştırıyor. Günlük kullanımlar için çok yeterli. Yokuşlarda çok bı kayganlık hissetmedim.",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","kaliteli bot",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","fiyat performans ürünü 1 yıldan uzun bir süredir giyiyorum tank gibi tavsiye ederim",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","fiyat performans ürünü",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Maalesef belirli bir süre kullanım sonrasında ön bölgeden ayrılmaya başladı. Sonrası taban ile üst bölge ayrıldı, ikisinde de aynı problem oldu. Beklentimiz karşılamamıştır.",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bu ayakkabının bu kadar rahat oldugunu bilseydim cok daha onceden alırdım. Kesinlikle su geçirmez ve sıcak tutuyor. Ayrıca rahat taban yapısı ayagım rahatsız etmiyor. Fiyat olarakta emsali ayakkabılara kıyasla yüzde 70 80 ucuz. Özetle harika",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Su geçirmez ve rahat",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güzel bot.",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok sağlam
Sıcak tutuyor
Suya karşı çok dayanıklı",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Likya yolunda harika bir performans gösterdi",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","İlk izlenim için gayet iyi ve rahat",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Güzel ürün kullanışlı",""
"16","https://www.decathlon.com.tr/r/erkek-outdoor-su-gecirmez-bot-mavi-nh100-mid/_/R-p-308079?mc=8554571&c=KAHVERENG%C4%B0_GR%C4%B0_MAV%C4%B0","outdoor_sporlar","Quechua","2250","4.5","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Kullanışlı beklenildiği gibi",""
