"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"46","https://www.decathlon.com.tr/r/erkek-outdoor-kar-botu-su-gecirmez-mavi-mh900-pro-mid/_/R-p-349835?mc=8826199&c=MAV%C4%B0","outdoor_sporlar","Quechua","6090","4.2","1","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","27.01.2026 da aldığım botun fermuarı 2 martta bozuldu. Değişim yada Para iadesi yapılmıyor müşteri temsilcisine ulaşamıyorum. Ürün elimde iade etme yollarını arıyorum",""
"46","https://www.decathlon.com.tr/r/erkek-outdoor-kar-botu-su-gecirmez-mavi-mh900-pro-mid/_/R-p-349835?mc=8826199&c=MAV%C4%B0","outdoor_sporlar","Quechua","6090","4.2","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Kaliteli",""
"46","https://www.decathlon.com.tr/r/erkek-outdoor-kar-botu-su-gecirmez-mavi-mh900-pro-mid/_/R-p-349835?mc=8826199&c=MAV%C4%B0","outdoor_sporlar","Quechua","6090","4.2","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Estetik bir bot görünümü diğer çizmeler gibi sıradan değil ve üstten su almadığı takdirde asla su geçirmiyor.",""
"46","https://www.decathlon.com.tr/r/erkek-outdoor-kar-botu-su-gecirmez-mavi-mh900-pro-mid/_/R-p-349835?mc=8826199&c=MAV%C4%B0","outdoor_sporlar","Quechua","6090","4.2","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","44 numara giyerim. Ayağım taraklı denilen türden. 44 iyi uydu. Ayağımı güzel kavradı. Yükseklik bence iyi. Giyip çıkrmada bir sorun yok, pratik. Henüz sahada test etmedim ama önceki deneyimlerimden ulaştığım kanaatim, iyi sonuç alacağım yönünde. Sıcak ve kuru tutacağı kesin görünüyor. Fiyat bence uygun. Estetik olarak hoş.",""
