"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ürünü beğendim.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ayakkabı alımında 38 dar geliyo 39 numara da biraz büyük kalıyordu. Bu botta onu yaşamadım 39 numarasını aldım. Ama ayakkabının ön kısmı biraz dar olduğundan ayak parmaklarımı biraz rahatsız etti. Umarım biraz daha giymeyle biraz açılır. Onun haricinde güzel rahat bir bot.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Tam bir fiyat performans botu, günlük ve doğa yürüyüşlerinde tercih ediyorum, ama çok soğuk karlı havalarda yetersiz geliyor ayağı üşütebiliyor, bir beden büyük alınması gerekir, aldığımda bilek kısmı biraz sıkı gibi gelmişti bağcıkları ile dengeledim",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Soğuğa dayanıklı kayman taban yapısı şık ve sağlam",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","1","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Dar bir kalip rahat bir ayakkabi degil. On tarafi parmaklari sıkıyor. Tavsiye etmiyorum.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çocuğum uzun süre kullandı. Çok memnun kaldık.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","2 kere dağ yürüyüşüne gittim. Biri 10 km diğeri 16 km tırmanış içeren zor bir parkurdu. Ayağım kaç farklı açıyla bastı bilmiyorum ama hiç burkulma yaşamadım bileği kavrıyor ve koruyor.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","yıllardır arazide giyiyorum ve sürekli yıkıyorum. inanılmaz sağlam. sadece su geçirmezliği yok.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","1","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Tavsiye etmiyorum mağazanın kapanmasına on dk kala acele ile aldım mağaza görevlisi yüzünden sadece 1 kez giydim çok kötüydü kağıt gibi zaten tırnakları çok itiyor",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Ürünü uzun süredir kullanıyorum, gerçekten çok memnunum. Sürekli arazi gezlerinde ve kamp vs gibi etkinliklerinde kullandım gerçekten sağlam ve sıcak tutuyor. Ama su geçirmez değil. Düşünmeden alabilirsiniz.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bunun siyah versiyonunu almıştım sonra kayboldu. O yüzden şehirde giymek için bunu aldım. Bot olması ve rahat olması sebebiyle seviyorum. Ayak numaram uygun olduğu için kadın reyonundan da giyiniyorum. Çünkü kadınların renk seçimi erkeklerinkine göre çok daha güzel. Erkeklere de renk seçenekleri gelsin..",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Beğendim",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","İyi",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Güzel",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Bilek destekli olmasına rağmen giyip çıkarması kolay, genellikle amatör doğa yürüyüşleri yaptığımdan benim için tam bir fiyat performans ürünü oldu, hatta bazen gün içinde ayaklarımın rahat etmesini istediğimde de giyiyorum.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","2","","baya kötü. bütün taşları hissediyorsunuz",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 2 yıldan daha fazla tarihinden beri","rahat ve kullanışlı",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","1 beden büyük alın",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","başarılı bir ürün dechatlon dan başka bir yerden ürün almam",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Suya batmazsa hafif yağmurda su geçirmiyor. Bir numara büyük almak lazım. Kaliteli ve darbelere dayanıklı bir ürün.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","fiyat performans ürünü tavsiye ederim",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","3","Kullanılan süre 1 hafta ya da daha az tarihinden beri","38 giymeme rağmen botta darlığı geçtim, uzunluktada sıkıntı var. Sanki 37 almışım gibi. Ayrıca iki ürünün yüzeyi farklı imiş yeni farkediyorum. Ürün değişimine gidicem.",""
"14","https://www.decathlon.com.tr/r/kadin-outdoor-bot-gri-nh100/_/R-p-171860?mc=8649282&c=KAHVERENG%C4%B0_GR%C4%B0","outdoor_sporlar","Quechua","1590","4.5","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","2 yıldır severek giyiyorum çok memnunum
Tam bedeninizi alabilirsiniz.
Su geçirmezlik yok su geçiyor.
Ama ısıtma kavrama şıklık her yönüyle beğeniyorum",""
