"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Dayanıklı, sıcak tutuyor fakat su geçiriyor:((",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","On numara",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","1","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Bot diye aldık ama yağmurda bile kayıyor yani karda bununla yürümek imkansız bin kere düşersiniz rezalet bir urun paranızı çöpe atın daha iyi",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyatına göre oldukça iyi.",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çocuklarım için aldım. Ürün ayağı fazlasıyla sıcak tutuyor. İçi yünlü olduğu için ve çocukların ayakları çabuk değiştiğinden bir numara büyük almak faydalı. Son bir haftadır yağmurda kullanıyoruz ve sızdırma sorunu asla yok.",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kışın başından beri kullanıyoruz herhangi bir su alma yada benzeri bir problem yaşamadık.",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","urunun fiyati inanilmaz uygun. su ve kar gecirmiyor rahatligi da cabasi",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Modelin aynısını eşim de giyiyor. Kızım da eşim de çok rahat buluyor. Sürekli bu konuyu dillendiriyorlar. Sıcak da tutan konforlu, fiyat performans ürünü.",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Sıcak tutuyor kesinlikle su geçirmez tekrar tekrar aldığımız bir ürün",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürünü oğlum için aldım çok kaliteli",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","sapasağlam bir ayakkabı",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","F-p ürünü fena değil karda iş görür,",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Günlük kullanim icin iyi ama yogun bir karda kalacaksaniz su geciriyor.",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Daha önce de almıştık. Kızımın rahatlıkla kullandığı ayakkabılardan birisi. Tavsiye olunur.",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","1","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ön kısmında açılma var dikiş yerleri de burun kısmında açıldı",""
"44","https://www.decathlon.com.tr/r/cocuk-su-gecirmez-outdoor-kar-botu-lacivert-35-38-sh100/_/R-p-331109?mc=8861908&c=GR%C4%B0_MOR","outdoor_sporlar","Quechua","1850","4.8","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çocuk için alınabilecek en uygun ve rahat ayakkabı, kar suyu geçirmedi. ayağını sıcak tuttu. Bir tek tabanı biraz sert sanırım. Çocuk belli saatten sonra rahat edemedi.",""
