"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"52","https://www.decathlon.com.tr/r/erkek-outdoor-trekking-deri-bot-su-gecirmez-mt100/_/R-p-346646?mc=8801288&c=S%C4%B0YAH_GR%C4%B0","outdoor_sporlar","Simond","4550","4.4","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Uzun yıllar Ayakkabı imalatıyla uğraştım. Ayakkabıdan iyi anlarım. Bu kalitedeki emsallerinin neredeyse yarı fiyatından da ucuz ve kaliteli. Saya , kalıp, taban kalitesi çok çok iyi . 4 mevsim rahatlıkla kullanabilirsiniz.",""
"52","https://www.decathlon.com.tr/r/erkek-outdoor-trekking-deri-bot-su-gecirmez-mt100/_/R-p-346646?mc=8801288&c=S%C4%B0YAH_GR%C4%B0","outdoor_sporlar","Simond","4550","4.4","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok memnunum karda çok iyi sıcak tutuyor harika bir ürün",""
"52","https://www.decathlon.com.tr/r/erkek-outdoor-trekking-deri-bot-su-gecirmez-mt100/_/R-p-346646?mc=8801288&c=S%C4%B0YAH_GR%C4%B0","outdoor_sporlar","Simond","4550","4.4","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Müthiş birşey bence",""
"52","https://www.decathlon.com.tr/r/erkek-outdoor-trekking-deri-bot-su-gecirmez-mt100/_/R-p-346646?mc=8801288&c=S%C4%B0YAH_GR%C4%B0","outdoor_sporlar","Simond","4550","4.4","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","FORCLAZ Erkek Su Geçirmez Outdoor Deri Botu ilk gördüğümde görünüşü biraz kaba gelmişti fakat giydiğimde çok rahat olduğunu farkettim. Ürünü satın almaya karar verdim. Ortalama 1 aydır giyiyorum. Ayağımı çok sıcak tutuyor. Su geçirmezliği ise beklediğimden daha iyi. Tek sıkıntısı şehirde giyecekseniz ıslak ve fayans üzerinde kayma yapabiliyor.",""
"52","https://www.decathlon.com.tr/r/erkek-outdoor-trekking-deri-bot-su-gecirmez-mt100/_/R-p-346646?mc=8801288&c=S%C4%B0YAH_GR%C4%B0","outdoor_sporlar","Simond","4550","4.4","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Hafta sonu 17 km'lik bir patika yürüyüşünde test etme şanşım oldu. Kesinlikle su geçirmiyor ve ayağı çok sıcak tutuyor. Dişleri çamura, toprağa çok iti tutunuyor, kayma asla yapmıyor. Patikalar da çok dik tırmanışlarda ayak hareketleri ile uyumluluğa gelince bana göre ne yazı ki baya hantal kalıyor.",""
"52","https://www.decathlon.com.tr/r/erkek-outdoor-trekking-deri-bot-su-gecirmez-mt100/_/R-p-346646?mc=8801288&c=S%C4%B0YAH_GR%C4%B0","outdoor_sporlar","Simond","4550","4.4","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet şık ve kaliteli bir ürün.teşekkürler decathlon",""
"52","https://www.decathlon.com.tr/r/erkek-outdoor-trekking-deri-bot-su-gecirmez-mt100/_/R-p-346646?mc=8801288&c=S%C4%B0YAH_GR%C4%B0","outdoor_sporlar","Simond","4550","4.4","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok başarılı",""
"52","https://www.decathlon.com.tr/r/erkek-outdoor-trekking-deri-bot-su-gecirmez-mt100/_/R-p-346646?mc=8801288&c=S%C4%B0YAH_GR%C4%B0","outdoor_sporlar","Simond","4550","4.4","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Doğa yürüyüşünde kullanmak için ideal. 20 km’lik rota içerisinde beni hiç üzmedi. Bilek kısmını kavramasıyla sakatlanmaların önüne geçiyor. Dik inişlerde ve dik tırmanışlarda kuru toprakta dahi kayma yapmadı.",""
