"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ayakkabının tabanı yumuşak yürürken konforlu hissettiriyor rengi dokusu güzel keşke sadece tek rengi satılmasaydı başka renk ve modellerini de almak isterdim bugüne kadar giydiğim en yumuşak tabanlı ayakkabı diyebilirim 🫠",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Eşime aldık severek giyiyor",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Rahat.",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Eşim için aldım ayakkabı numarası tam oldu . Rahat güzel bir ürün fiyatı uygun",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Fiyatına göre iyi bir malzeme. eşime aldım yaz için rahat bir ayakkabı olduğunu söyledi.",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güzel, rahat, tabanı yumuşak",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","yumuşacık tabanı",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Bir yıldan fazladır kullanıyorum. Çok hafif ve uzun saatler yürüyenler için harika. Fiyatını düşündüğünüzde gerçekten çok kaliteli.",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok rahat.
Spor yapmak çok rahat
Komfort.
Daha genecem",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tüm yaz her gün 8 saat kullandım. İki kerede makinede yıkadım. Memnunum",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Rahat bir ayakkabı ancak spor alerine tabanının boyası çıkıyor. Dışarda giymeye uygun değil",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Fiyat performans ürünü. Çok beğendim , rahat ve şık.",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyat performans ürünü",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bayılıyorum bu spor ayakkabıya kalıp çok az dar gibi geldi ayağı taraklı olanlar bir numara büyük alabilir",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","Ürün çok güzel",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok memnun kaldım ayaklarım içinde rahat hareket ediyor parmak uçlarını sıkmıyor. çok rahat ve yumuşak",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","hediye",""
"3","https://www.decathlon.com.tr/r/kadin-spor-ayakkabi-beyaz-520/_/R-p-332953?mc=8841659&c=S%C4%B0YAH_BEYAZ","fitness_kardiyo","Domyos","2650","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","ayak doğal formunda kalıyor yanlarını kavrayıp sıkmıyor ayak içinde rahatlıkla hareket edebiliyor tabanı yumuşacık tek sorunu uzun süreli giymede parmak uçlarını acıtabiliyor",""
