"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","gayet kullanışlı",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Ürün çok rahat bu 3-4 üncü alışım çok rahat",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyat avantajı sebebiyle İki çift almıştım. Lacivert tonundaki model gayet dayanıklı çıktı severek kullanıyorum. Çok hafif ayağımda olduğunu bile hissetmiyorum desem yeridir. Gri olanı ise aynı şekilde kullanabildigimi söyleyemem. Bağcıkları bagladığınızda ayakkabi buzuluyor. Ayakkabının dili küçük ayağınızın ön kısmını tam kapatmıyor. Sözün özü alacaksanız önce ayağınıza giyin deneyin öyle alin",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","çok hafif ve dayanıklı konforlu bir ayakkabı",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün çok rahat çok kullanışlı konforlu memnunum teşekkür ederim",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Yaklaşık 4 yıl kadar giydim. çok memnun kaldım. Decathlondan aldığım ilk üründür hatta. 4. yılın sonunda kıvrılan yerlerinle eskimeye bağlı olarak yırtılmalar, sökülmeler oldu tabii. Zaten bir ayakkabının ömrü ortalam 3 yıl olduğunu düşünürsek, gayet fiyat performans ürünü diyebilirim.",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Tam bir fiyat performans ürünü özellikle taraklı ayaklar için çok iyi.
Daha önce iki kere eskittim.",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet rahat. Günlük kullanıma ve kısa yürüşlere birebir uyumlu. Sadece yan file kısımlarında kullanıma bağlı yırtılmalar oluyor. Ama bu fiyata çok iyi bir ürün.",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","hafif ve konforlu",""
"1","https://www.decathlon.com.tr/r/erkek-spor-ayakkabi-gri-ekiden-one/_/R-p-9713?mc=8351755&c=GR%C4%B0_BEYAZ","fitness_kardiyo","Decathlon","1090","4.5","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","2. kez satın aldım gayet rahat",""
