SIRA_NO,URUN_NO,LINK_AD,SPOR_DALI,MARKA,FIYAT,TUM_YILDIZ,TUM_YORUM,kullanilan_sure,genel_puan,yorum
3,301095,https://www.decathlon.com.tr/r/yetiskin-binici-cizmesi-sentetik-siyah-500/_/R-p-301095?mc=8788776&c=S%C4%B0YAH,at_binicilik,Fouganza,3790,4.7,368,Kullanılan süre 3 ile 6 ay arası tarihinden beri,5,Harika oldukca dayanikli
3,301095,https://www.decathlon.com.tr/r/yetiskin-binici-cizmesi-sentetik-siyah-500/_/R-p-301095?mc=8788776&c=S%C4%B0YAH,at_binicilik,Fouganza,3790,4.7,368,Kullanılan süre 3 ile 6 ay arası tarihinden beri,5,Mükemmel bir ürün
3,301095,https://www.decathlon.com.tr/r/yetiskin-binici-cizmesi-sentetik-siyah-500/_/R-p-301095?mc=8788776&c=S%C4%B0YAH,at_binicilik,Fouganza,3790,4.7,368,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,4,Bacağı saran kısmı biraz dar.
3,301095,https://www.decathlon.com.tr/r/yetiskin-binici-cizmesi-sentetik-siyah-500/_/R-p-301095?mc=8788776&c=S%C4%B0YAH,at_binicilik,Fouganza,3790,4.7,368,Kullanılan süre 1 hafta ya da daha az tarihinden beri,4,Yumuşak deri olması kolaylık
3,301095,https://www.decathlon.com.tr/r/yetiskin-binici-cizmesi-sentetik-siyah-500/_/R-p-301095?mc=8788776&c=S%C4%B0YAH,at_binicilik,Fouganza,3790,4.7,368,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,3,"Giyerken biraz zor, koruyuculuk iyi"
3,301095,https://www.decathlon.com.tr/r/yetiskin-binici-cizmesi-sentetik-siyah-500/_/R-p-301095?mc=8788776&c=S%C4%B0YAH,at_binicilik,Fouganza,3790,4.7,368,Kullanılan süre 1 hafta ya da daha az tarihinden beri,5,çok güzel
3,301095,https://www.decathlon.com.tr/r/yetiskin-binici-cizmesi-sentetik-siyah-500/_/R-p-301095?mc=8788776&c=S%C4%B0YAH,at_binicilik,Fouganza,3790,4.7,368,Kullanılan süre 1 hafta ya da daha az tarihinden beri,5,değerlendire bilirisiniz
