"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"6","https://www.decathlon.com.tr/r/kadin-kayak-ayakkabisi-flex-80-beyaz-pst-500/_/R-p-354197?mc=8881347","snowboard","Wedze","9350","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Rahat ve konforlu",""
"6","https://www.decathlon.com.tr/r/kadin-kayak-ayakkabisi-flex-80-beyaz-pst-500/_/R-p-354197?mc=8881347","snowboard","Wedze","9350","4.8","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Tam bir Fiyat performans",""
