"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","ÜRÜN RAHAT ANCAK KİLİTLERİ ÇOK ÇABUK AÇILDI

KAYARKEN BAKIYORUM KİLİTLERİ ÇOK SIKMAMA RAGMEN ATTIĞINI FARKETTİM
İÇ KISMI RAHATTI ÜŞÜTMEDİ VE TERLETMEDİ",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Erciyes ten kullandım çok güzel bir seçim yaptığımı gördüm",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Beklediğimden çok daha kaliteli, terleme ve koku yapmıyor.",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet kullanışlı ve konforlu. Kesinlikle su geçirmiyor",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","İç yapısı ve gövde yapısı çok rahat ve sağlam fakat kilit mekanizması hiç güven vermiyor bilek bölümündeki mekanizma biraz daha geniş olabilir",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","çok harika",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","f/p ürünü tam olarak",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","FİYAT PERFORMANS OLARAK MARJİNAL FAYDANIZI FAZLASIYLA KARŞILIYOR.",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Kaliteli",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Sağlam bir ürün. oğlum renklerini çok beğendi",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","güzel",""
"5","https://www.decathlon.com.tr/r/erkek-kayak-ayakkabisi-flex-100-siyah-pst-500/_/R-p-350326?mc=8841609","snowboard","Wedze","9350","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyat performans ürünü. kesinlikle tavsiye ederim.",""
