"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok rahat ve güzel",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Sahada kayma yapmıyor ve ayağa tam oturuyor",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ürün efsane",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok güzel kaymıyor sağlam",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","ÇOK ŞIK VE RAHAT BİR AYAKKABI. KARDEŞİMİN AYAĞI BİRAB BÜYÜK 41 NUMARA ALDK AMA ÇOK KİBAR DURUYOR. AYRICA SPOR SALONUNDA DA KULLANIYOR.",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Parkur için almıştım asla kayma yapmıyor diğer ayakkabılar kullandığında hep kaynıyordu ama bu ayakkabı da kaymak imkansiz",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyatına göre çok başarılı ben sevdim",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyat performans gayet rahat",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Kızım için ikinci kez alıyoruz.severek kullanmakta",""
"4","https://www.decathlon.com.tr/r/yetiskin-voleybol-ayakkabisi-beyaz-mavi-neon-sari-comfort/_/R-p-334756?mc=8651685&c=BEYAZ_MAV%C4%B0_SARI","voleybol","Allsix","2190","4.6","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok iyi",""
