"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürünü kızım için almıştım antremanlarda kaydırmaz ve rahat olduğunu söyledi biz memnunuz teşekkürler.",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","GAYET KULLANIŞLI",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Memnun kaldık",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","voleybola yeni başlayan kardeşim için aldım ve başlangıç için ideal bi ayakkabı",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok esnek ve rahat",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oldukça esnek tam istediğimiz gibi",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürünü çok beğendim.",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tam bir fiyat performans ürünü. Voleybol için uygun. Yarım numara büyük alabilirsiniz",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Eşim için aldım ćok beğendi.Keşke başka renkleri de olsa",""
"2","https://www.decathlon.com.tr/r/voleybol-ayakkabisi-beyaz-sari-fit/_/R-p-328028?mc=8604451&c=GR%C4%B0_BEYAZ_SARI","voleybol","Allsix","2090","4.6","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","Kızım için harika bir spor ayakkabı deneyimi oldu. Şık ve kullanışlı",""
