"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet sağlam ve rahat ayakkabı",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Saglam bir ayakkabi oglumuz severek kullaniyor",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğluma çok sevdi,okula giderken de giyiyor,kaliteli ayakkabı.",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çok şık ve rahat",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Futbol ayakkabısından oğlum çok memnun kaldı. Rahat olduğunu söyledi. Kirlendiğinde rahatça makine de yıkadık.",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Gayet sağlam",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Sağlam,şık ve kullanışlı",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","ayak ergonomisi için çok iyi değil ayak fizyolojisinde sorun olma eğilimli çocuklar için uygun değil. dayanıklı en az 1 sene parçalaya parçalaya kullanır yaş grubu.",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Sürekli antreman yapanlar için harika",""
"7","https://www.decathlon.com.tr/r/cocuk-hali-saha-ayakkabisi-futbol-ayakkabisi-mavi-160/_/R-p-343351?mc=8843871&c=TURUNCU","futbol","Kipsta","1440","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tam bir fiyat performans ürünü. Çocuk haftada 2-3 antrenmandan fazla kullanmıyorsa küçük gelene kadar kullanılır. Tasarımı ve rengi çok hoş. Rahat bir ayakkabı.",""
