"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","her hafta halısahaya giden biri olarak çok memnun kaldım.",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","güzel ve kaliteli bir ürün",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","FİYAT PERFORMANS OLARAK HARİKA",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fp ürünü sağlam tavsiye ederim",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","zemine tam uyum sağlıyor. Zevkle kullanıyorum. Halısaha grubunda 3 arkadaş bir birimizden habersiz almışız. hepimiz memnunuz. ayakkabı 40 numara giyiyordum. Bu markada 41 numara oldu. İstanbul Viaport mağazasında deneyerek aldım. Sadece buna dikkat etmeniz yeterli",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Görüntü güzel",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok rahat ve hafif bir ayakkabı numara ayağıma tam oturdu severek kullanıyorum",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyat olarak bence çok iyi içi çok rahat herkesin tavsiye edeceğim bir krampon",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet iyi",""
"12","https://www.decathlon.com.tr/r/hali-saha-ayakkabisi-futbol-ayakkabisi-siyah-yesil-viralto-i-turf-tf/_/R-p-325385?mc=8851220&c=MAV%C4%B0","futbol","Kipsta","2190","4.5","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ayakkabı rahat ve güzel. Ama nedense çok koku yapıyor. Koku yapmasaydı ideal bir ayakkabıydı",""
