"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Yiğenime aldım severek kullanıyor görüntüsü falan çok iyi zaten",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Pratik ve rahat giyim sağlanıyor.",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlum çok memnun. Brn de altındaki çivilerin aşırı sivri olmamasına sevindim. Toprak tutuşu iyi.",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","ÇOCUĞUM ÇOK BEĞENDİ",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çok rahat , giy çık cocuklar için oldukca kullanışlı. oğlum daha oncede 4 tane kullandı aynı markadan cok memnun. sadece yanlardan biraz dar bir kalıp",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Rahat ve estetik bu 4. krampon seçimimiz buda bizi yanıltmadı oğlum cok memnun",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlum için aldım zaten bütün kramponlarını Decathlon dan alıyorum hem sağlam ve dayanıklı hemde çok rahat ayak taban kısmında hic rahatsızlık yaşamadık çok memnunuz",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çocuğum severek kullanıyor.",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bu çok kaliteli tavsiye ederim",""
"26","https://www.decathlon.com.tr/r/cocuk-krampon-futbol-ayakkabisi-mavi-viralto-i-easy-mg-ag/_/R-p-342999?mc=8917491&c=MAV%C4%B0","futbol","Kipsta","1890","4.8","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","çocuğum için aldım hem halısaha da hem çim sahada kullaniyor",""
