"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok begendigimiz icin tekrar aldik",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","İkinciye aldık çok rahat ve guzel bir ayakkabı",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ayakkabıyı oğlum için aldım, çok beğendik kalitesi duruşu gayet güzel geri iade etmemin sebebi kalıp dar olması.",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","İlk oglumdada almıştım gayet memnun kaldik",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","👏👏👏👍",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Rahat, kullanişli, çok sağlam",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güzel kaliteli tavsiye ederim",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlum için aldım. Tam bir fiyat performans ürünü. Tavsiye ederim",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Beklentilerimizi karşılamakta yeterli. Çocuğum için antrenmanlarda kullanması için aldım.",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çok çok kaliteli değil, başlangıç seviyesi için ideal",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","kardeşim için aldım ayakkabı tam bir fıyat performans ayakkabısı kalıtelı ve saglam bunun yanında da şık basketbol ve benzerı sporlara elverişli ancak sokak stili içinde guzel bir parça",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Oğlumun ayağı büyüdükçe, yeniliyoruz. Rahat, kullanışlı. Salonda da giydi, sokakta da. Çok memnun",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","kalitesi ortalama üzeri, çocuğum beğenerek giyiyor. Biraz büyük alın",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlum çok sevdi.",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kaliteli, rahat ve duruşu çok güzel",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Kızım için aldım,ürün çok güzel yalnız normalde 36 numara giyiyorken çok küçük geldi, 38 numara ancak olurdu",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Urunde herhangi bir hataya denk gelmedik. Gayet kaliteli bir ayakkabi",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Aldığımız ayakkabılar oldukça işlevsel.Çocuklar kulüp antremanlarında ve maçlarında başarıyla kullanıyorlar.",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çocuğun ayak ölçüsüne göre aldık fakat biraz büyük geldi ama yine de güzel bir kaç ay sora tam olur ayağına.",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Giymesi zor",""
"3","https://www.decathlon.com.tr/r/cocuk-basketbol-ayakkabisi-siyah-ss100/_/R-p-305328?mc=8528862&c=S%C4%B0YAH","basketbol","Tarmak","1190","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","On numara",""
