"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Haftada bir yaptığım yaklaşık 2 saatlik parke zemin basket antrenmanlarında kullanıyorum. Öncelikle kavrama konusu beklentimin altında kaldı. “Mükemmel tutuş” vaadine rağmen özellikle burun ucunda zaman zaman kayma yaşadım. Bu konuda daha iddialı bir performans beklerdim.

Hafifliğine ise gerçekten diyecek yok. Bir sprinter olarak söyleyebilirim ki ayakkabı oldukça hafif ve deparlarda avantaj sağlıyor. Hızlı yön değişimlerinde ağırlık hissettirmemesi artı bir özellik.

Fiyat/performans dengesi Decathlon’un genel performans çizgisinin bir tık altında kalmış gibi hissettirdi. Tasarım da oldukça standart; görsel beklentisi yüksek olanları çok tatmin etmeyebilir.

Bugün tekrar alacak olsam alternatif modellere de bakardım. Ancak hafiflik önceliği olanlar için değerlendirilebilir bir ürün.",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Basketbol salonunda parkede yer tutuşu zayıf",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Rahat ve güzel bir ayakkabı.",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Kısa süre önce aldım ama bunun siyah olanını 1 yıldır ayağımdan çıkarıyorum . Dikişi taban kalitesi esnekliği harika",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","rahat olduğu için günlük hayatta kullanıyorum. ıslak zeminde çok kayıyor ama normal zeminde yeri iyi kavrıyor. hafif bir ayakkabı. kalıbı rahat. uzun süre ayakta duran ve yürümek zorunda olan birisiyim ayaklarımı hiç ağrıtmıyor. tasarımı da çok güzel.",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet iyi",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güzel ayakkabı sokak basketbolu için aldım iş görüyor",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok güzel bir ayakkabı ama. Alan arkadaşlar bir nmr büyük alsın",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Üründen çok memnunum!
Hem tasarımı çok şık hem de sahada performansı oldukça iyi. Ayakkabı çok hafif ve ayakta rahat duruyor, özellikle zıplarken ve yön değiştirme sırasında iyi destek sağlıyor. Fiyat-performans açısından da oldukça başarılı. Teşekkürler Decathlon!",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","çok rahat",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","Performans iyi",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Spor salonunda kullanmak için aldım, kolu bandında koşarken yere güzel tutunuyor ve kaymıyor.

Çok hafif çantada çok yer kaplamıyor ve ağırlık yapmıyor.",""
"8","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-beyaz-fast-500/_/R-p-340671?mc=8919433&c=S%C4%B0YAH","basketbol","Tarmak","2790","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Ayakkabi kaymiyo rahat bir sekilde alabilirsiniz.ayakkabiyi kullanirken su olan yerde kullanmayin baya kayiyo.",""
