"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","herşeyle giyebilirsin, hava alan bir yapisi var. sağlam ve şık",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Güzel kaliteli tavsiye ederim",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyatına göre beklentinin üzerinde bir ürün",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","I like it.",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","uygun kombinlerle günlük hayatta şık oluyor. Basketbol oynarken birkaç kullanımdan sonra ayağa daha rahat oturmaya başlıyor.",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Başlangıç için tam fiyat performans ürünü.",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Yürüyüş icin kullaniyorum gayet rahaylt bir ayakabı",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","Çok sağlam ve çok kullanışlı",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","çok şık bir ürün, fiyatına göre oldukça kaliteli",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","Sadece basket oynarken kullandığım bu üründen oldukça memnunum. nerdeyse iki senedir giyiyorum ve hiç açılma vb sorunlar yaşamadım. Genellikle kauçuk zeminde oynadığım için de olabilir, sürekli asfalt zeminde kullanımı nasıldır bilemem.",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ürün çok güzel",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 yıldan daha fazla tarihinden beri","beklendiği giu",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 yıldan daha fazla tarihinden beri","2 senedir giyiyorum sadece 1 tane yırtık var o da zaten ufak bir çizgi gibi 750 liraya almıştım o zamana göre ucuzdu almanızı tavsiye ederim decathlonun ürünleri zaten direk sağlam",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok rahat ve sağlam",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","ayakkabı konforlu ve çok güzel",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","almadan rahat ve şık duruşunu bilemezsin, fiyat olarak da çok iyi kalite de zaten Decathlon gibisi yok teşekkür ederim",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","tek kelime ile rahatlık budur",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Günlük kullanım için aldım iç taban destegi biraz eridi onun dışında başarılı",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","haftada bir gün amatör hobi amaçlı kullanıyorum işimi fazlasıyla görüyor",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","sağlam kaliteli ürün",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gunluk kullaniyorum cok rahat ve kullanisli",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Güzel",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","Günlük kullanım için gayet iyi",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Merhaba
Ayakkabıyı kendim için aldım bu kadar rahat olacağını tahmin etmedim, boşuna markaya dünya para vermeyin, tabanı falan çok rahat",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 yıldan daha fazla tarihinden beri","Günlük kullanımımda vazgeçilmezlerimden oldu... çok rahat ve kaliteli",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","İndirimdeydi, fiyat/performans 6☆.",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","indirimdeyken almıştım çok güzel ayakkabı herkese tavsiye ederim 1 beden büyük alın",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","çok ekonomik ve rahat",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 yıldan daha fazla tarihinden beri","Ben çocukken baskete başladığımda almıştım daha ayağım 35 numara felandı şuan 41 numarasını alıyorum ve çok dayankılı rahat konforlu bir ayakkabı günlük de giyiyorum öneririm",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok rahat kaliteli . Her günlük kullaniyorum yamurda bile su geçirmiyor",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Daha önce de almıştım. Oglum memnun kaldığı için tekrar aldım.",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ürün çok rahat fiyat performans üst düzey bilekleri güzel kavrıyor.",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","basketbol harici günlük de kullanıyorum rahat sağlam uyumlu",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Basketbol ve günlük kullanım için uygun bir ürün",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","4","Kullanılan süre 2 yıldan daha fazla tarihinden beri","Ürünü basketbol hariçi günlük kullanım için satın aldım yağmurlu havalarda su geçirmedi dikiş bölgeleri iyi koku yapmıyor 1 hafta kullandıktan sonra 1 tane daha aldım. Birkar kez dış mekanlarda basketbol oynadım daha iyi basketbol ayakkabıları kullandım bu yüzden ileri seviye atik hareketli oyuncular için yetersiz kalabilir",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","3","Kullanılan süre 1 hafta ya da daha az tarihinden beri","44 giymeme rağmen zor oldu ayağıma.. bağcıklarını gevseterek biraz rahatlattiim.. kullanmaya başlamadım, ileride olası sıkıntılar çıkarsa yine yazarım..",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","4","Kullanılan süre 1 yıldan daha fazla tarihinden beri","rahat",""
"9","https://www.decathlon.com.tr/r/yetiskin-basketbol-ayakkabisi-siyah-protect-100/_/R-p-154931?mc=8547441&c=S%C4%B0YAH_BEYAZ","basketbol","Tarmak","1590","4.1","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyat performans",""
