"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Rahat ve sağlam",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","taban tutuşu güzel saglam renkler ii ayagi sarıyor hafif",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","sağlamlığı kalitesi çok ii fiyat performans renklerine guzel",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güzel",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok rahat, kayma yapmıyor, 1 beden büyük alabilirsiniz",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Malzeme ve tasarım olarak oldukça başarılı. Fiyat performans olarak çok iyi. Yoğun kullanımda bile dayanıklı.",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Malzeme kalitesi ve tasarım olarak başarılı.",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","severek kullanıyoruz",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","gerçekten kaliteli ve güzel",""
"2","https://www.decathlon.com.tr/r/basketbol-ayakkabisi-spor-ayakkabi-cocuk-beyaz-pembe-ss500h/_/R-p-196173?mc=8669519&c=S%C4%B0YAH_KIRMIZI","basketbol","Tarmak","1890","4.8","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kızım çok severek giyiyor",""
