"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Rengi ve rahatlığı çok iyi",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","2","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tam olarak ayağa oturmuyor. bilek kısmı batıyor. maçlarda giymek için değil, süs eşyası gibi.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Bileği sürekli burkulan biri harika bir tercih. Lakin sert zeminde oynandığında altı çok çabuk aşınıyor.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Hem günlük hem basketbol için parkede kullanıyorum. Çok keyifli bir ayakkabı.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","inanılmaz rahat bir ayakkabı.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Bileği iyi kavrıyor. Uzun süren antrenmanlarda da iyi iş görüyor. Tam numara almanızı öneririm.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ben çok beğendim. Gayet rahat kullanışlı.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Birkaç marka ve model denemiştik ama oğlum bunu en çok beğendiği için aldım. Antrenmanlarda kullanıyor ve gayet memnun.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","kardeşim için aldım. turucuulugu yüksek kayma yapmıyor. Herhangi bir Açılma yada sorun yaşanmadı. memnunuz",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","3","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Beden uymadı. Ayrıca ayak tarağı kısmı çok geniş tasarlanmış. İade sürecini başlattık.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet memnun olarak kullanıyotum baya rahat bir ayakkabı",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","3","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Maalesef oğlumun küçük parmaklarını yara yaptı. Her seferinde yine acıyacak korkusuyla giyiyor. Daha taksit ödemesi bitmeden ayakkabıyı rafa kaldırmak zorunda kaldık.",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","UZUN ZAMANDIR ALMAK İSTEDİGİM BİR ÜRÜNDÜ. SPOR YAPARKEN COK IYI HISSETTIRIYOR. TAVSIYE EDERIM",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Tesekkurler",""
"10","https://www.decathlon.com.tr/r/nba-boston-celtics-yetiskin-basketbol-ayakkabisi-yesil-900-mid-3/_/R-p-345066?mc=8817130&c=YE%C5%9E%C4%B0L","basketbol","Tarmak","4050","4.6","0","5","","Arkadaşlar ben bunu aldım 1 aydır kullanıyorum gayet parasını hak eden bir ayakkabı günlük olarak ta kullanıyorum gayet iyi hatta ayakkabı yı yıkadım ayakkabının tabanında açılma falan olmadı gayet iyi ve kaliteli almak isteyen arkadaşlar gönül rahatlığıyla alabilirsiniz tavsiye ederim :)",""
