"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kızım severek kullanıyor, güzel ve kaliteli.",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","kaliteli sağlam rahat kolay giyiliyor",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün kaliteli ve çok güzel. Kızım çok beğendi.",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Oğlumuz severek kullaniyor çok sağlam",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çocuğuma aldım. Kaliteli ve şık bir ürün.",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet güzel. Kullanışlı ve sağlam bir paten",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","paten",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Kullandığımız en kaliteli patenlerden biri",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","güzel kaliteli, rahat bir şekilde kayıyor.",""
"9","https://www.decathlon.com.tr/r/cocuk-fitness-pateni-pembe-haki-fit5/_/R-p-15103?mc=8828265&c=BEYAZ_MAV%C4%B0","paten","Oxelo","3790","4.8","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok mükemmel bir ürün tavsiye ederim.",""
