"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün çok güzel,kayma seviyesi başlangıç için çok uygun",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","3","Kullanılan süre 1 hafta ya da daha az tarihinden beri","paten gayet güzel ancak kargolama çok kötü kargo bize geldiğinde kutu parçalanmış durumdaydı hem açılmıs hem de yırtılmış bir biçimdeydi patenlerde hasae olmadığı için teslim aldık bize getiren kuryenin dediğine göre o da parçalanmış şekilde teslim almış kutuyu",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Bu pateni oğluma aldım 40 numara giymesine rağmen 42 numara aldım ve gayet iyi oldu kayması ve rahatlığı iyi fiyat performans ürünü gayet güzel bir paten",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Neden bilmem ama 14 Mart'ta aldığım ürün 16 Mart'ta bile kargoya verilmedi.
Ancak ürün kalitesi 4 puan vermem için yeterli.",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürünü oğlum için aldık. Gayet kullanışlı ve sağlam görünüyor. Herhangi bir sıkıntı yaşamadık",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","ürünün kalitesi her üründe olduğu gibi patendede güzel ,rahat ve performans olarak tatmin edici",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Cook rahat",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","3","Kullanılan süre 3 ile 6 ay arası tarihinden beri","F/P",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","1","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Çok rahatsız ayağımda sadece bir saat kaldı ve inanılmaz ağrı yaptı yeni paten kullananlar için tavsiye etmiyorum",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","1","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Pateni aldığım gün iade ettim çok rahatsız bir ürün sadece 1saat ayağımda kaldı ama ayaklarım mahvoldu şuan başka bir paten araştırıyorum orta seviye erkek ve kadın yetişkin",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Simdiye kadar 3 paten ve bir koruma seti aldik 1. Pateb mf140 2. Fit100 3.de eskiden cocuk pateni almistik hepsi o kadar harika ki mf140 kesinlikle harika fit100dw oyle cocuk paten hele 5 yildir var ve hala rumlari curumedi hala ayni hizle gidiyor harrika koru seti hele yere dusmekten korkmuyorum bile harrika bir sey",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Başlangıç için aldım, kalitesi ve rahatlığı beni memnun etti. Alırken normal ayak numaranızdan bir numara büyük alırsanız daha rahat edebilirsiniz.",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","decatlon oğlum ve kendim için vazgeçilmez bir kalite gerçekten kalitesiniz ve ürünlerinizin arkasında olmanız alışveriş için seçtiğim iyi markalardan birisiniz hep varolun kalitenizi eksiltmeden lütfen",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","ürün kaliteli kızım için aldım bir kaç aydır kullanıyor şu an için sıkıntı olmadı",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Bu fiyat aralığında alınabilecek en iyi patenlerden biri. Kız kardeşimi doğum günü hediyesi olarak aldım. Decathlon’a teşekkür ederim.",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Hız ve manevraları iyi kullanımı kolay",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","yeni başlayanlar için ideal",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Yeni aldık orta seviye şimdilik iyi gibi duruyor.",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün kaliteli satıcı güvenilir. 10 numara alış verişti",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Harika patenler ama ben iyi süremiyorum ders almam lazım.",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğluma aldım çok beğendim kız kardeşime de aldık",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","tam fiyat performans ürünü - bileği rahat kavrıyor, rahat hareket ediyor.",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","çok iyi paten 14 yaşındayım kendime aldım gayet iyi yeni başlayanlar için",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güzel ürün eşim için aldım kullanışlı zamanla daha da iyi olacak gibi şimdilik sorun yok zamanla göreceğiz",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok iyi",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Yeni kullanmayı öğreniyorum güzel",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Beden tan ölçü",""
"3","https://www.decathlon.com.tr/r/yetiskin-fitness-pateni-siyah-gri-fit100/_/R-p-175672?mc=8614734&c=S%C4%B0YAH_RENKS%C4%B0Z","paten","Oxelo","2990","4.7","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Rahat kullanışlı",""
