"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çok işe yarıyor su geçirmiyor",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Gayet rahat ve şık",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Genel olarak sağlam ve kaliteli, terletme olmadı.",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok kullanışlı ve dayanıklı tavsiye edilir",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Harika sıcak su geçirmez tavsiye ederim",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ahır gibi ortamlarda çok iş görüyor. Sağlam, kaliteli materyal. Sızıntı yapmıyor.",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Terletmez",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri",":) tam adamına sordunuz. Almanya Wacken open air fest için aldım. 4 gün yağmur yağdı ve bilek üstü çamur alanda mükemmel performans. Foto gönderebilsem. Ama internetten wacken open air fest 2025 yazıp ortamı görebilirsiniz ;)",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","bir bilimsel çalışmada habitatlar arasında çamur taşınımı yapmamak için kullanmaktayım. bu bağlamda hafifliği, kolay temizlenebilirliği, taşınabilirliği ve rahatlığını göze aldığımda tam puanı hakediyor.",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gercekten cok kaliteli, cikginca da terletmiyor. Yazin kullandim memnun kaldim",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Düşünmeden alın",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","genis bilekli, kullanisli",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","geniş bilekli, kullanışlı.",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","su almıyor ve dayanıklı temizliği kolay",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gölde kullandım suyun içinde 2-3 saat dolaştım ne su girmesi nede ayakta bir üşüme hissetmedim.",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Üründen çok memnun kaldım, hareket rahatlığı kafama takılan bir soruydu fakat çok iyi bir kullanımı var.",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","soğuk hava için içine kalın termal çorap giyin su geçirmiyor gayet memnunum",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok güzel",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","kaymıyor,hafif,rahat çok iyi .üst kısmı biraz dar olabilirdi",""
"4","https://www.decathlon.com.tr/r/erkek-kisa-yagmur-cizmesi-yesil-avcilik-ve-doga-gozlemi-land-100/_/R-p-340906?mc=8759982&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","1050","4.7","418","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet yumuşak ve kullanışlı",""
