"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","su geçirmiyor. kaymıyor. oldukça sağlam. fiyatı biraz yüksek yine de genel olarak bunu karşılıyor.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Biz her nekadar doğada olsakta bahçe işlerinde kullanıyoruz. sıradan çizme almak yerine bu tarz çizmeler hem dayanıklı hemde kullanış açısından faydalı.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Cok iyi",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Su geçirmez performans ürünü",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Su geçirmez fiyat performans ürünü",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Su geçirmez fiyat performans ürünü",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ani bastıran yağmur yüzünden venedik sokaklarına dönen izmir yağmurlarında kurtarıcım oldu. Kalıp güzel ama etek altına ince çorapla daha rahat giydim. İş yerinde ayakkabi değiştirirdim ve kuru ayaklarla çok mutlu oldum. Öneririm",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürünler çok güzel",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ürün çok tatlı ve kibar duruyor. Rengi de çok hoş. Ancak kalıbı biraz büyük. Normalde ben 40 numara giyiyorum, buradan da 39-40 aldım ama gidip değiştireceğim, bir küçük no alacağım",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Trekkinglerde yağmur ve karlı havalarda kullanıyorum cok memnunum.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok sık ve guzel",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Sağlamlığına guverek aldığımız ürün",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Yağmurda kurtarıcı",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Malzeme kalitesi iyi konforlu",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Fiyat biraz fazla güzel tavsiye ederım",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","1","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Depodan özellikle sipariş verdim kargo ödeyerek mağazada yaptım bu işlemi istesem oradan reyondan alabilirdim kullanımamış yani denenmemiş dahi olması için böyle işlem yaptık ancak bi önceki siparişim gibi aynı üründen almıştım depodan gelmedi reyon ürünüydü çok üzücü sürekli git değiştir iade et yoruldum artık heryerini etiket için deliyorsunuz",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Harika ürün",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Süper",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gerçekten su Geçirmiyor",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Kaliteli ve kullanışlı",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güzel bahçe işleri yaparken giymek için ideal.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Eşime aldım çok beğendi yağmurlu havaların vaz geçilmezi oldu",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Eşime yağmurlu havalarda ve bahçe işlerini ile uğradığı zaman kullanması için aldım.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Görüntüsünü çok beğendim aldım. Su geçirmiyor. Giyerken ve çıkarırken bileği biraz zorluyor dar geliyor. Tabanı yere basıyormuş gibi oluyor. Ben de içine keçe koyarak biraz daha destek yaptım. Ayak numaranıza göre alın içi tam kalıp sadece bileği biraz sıkıntılı..
Daha önce de yorum yaptım bu çizme ile alakalı fakat biraz sık giyince daha iyi fikir sahibi oluyorsunuz.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Sıradan bir çizme eşim için aldım çok kaullanmadı daha çok iş maksatlı giyinilebilir yağmurda çamurda iş görür ihtiyac varsa alınır.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Eşim için aldım. Özellikle rengini çok beğendi. Beden seçerken dikkat edin. Lastik olduğu icin zamanla genişleme yapmaz.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çok kaliteli ve rahat",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Süper çizme çok memnun kaldık",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bahçe işlerinde kullanıyorum. Çok rahat ve çalışma konforumu arttırdı.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Benim çizmeyi kullandığım ortamda kızım kullandı. Memnun kaldık wacken open air fest yazıp ortamın fotolarını görebilşrsiniz :)",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok memnun kaldık",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Malzemesi oldukça yumuşak giyip çıkarması kolay. Renkleri çok güzel kullanımı rahat. Tabanı kayma yapmıyor.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Uzun süreli kullanımda vurma yapıyo",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bahçede çok işime yaradı",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok güzel, kesinlikle arazi çizmesi, su geçirmez",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Harika",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Okula giderken bile giydi çocuğum rahatsız olmadı ama icine bir tabanlık koymanızı tavsiye ederim",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Teşekkürler Decathlon görüntü kullanış malzeme her şey çok yerinde boy olarak daha kısa botlarda bekliyorum çeşitlilik adına",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok memnum kaldım",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Renk çok iyi bedeni bi tık büyük alın normalden",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyat prrforman ürünü",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Oğlum çok severek giyiyor.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çocuklar severek kullanıyor",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","gerçekten çokzel gören çok beğendi kaliteli",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Hem anneme hem kendime aldım. İkimiz de çok memnunuz. Su geçirmemesi, yürürken rahat hissettirmesi, yormaması, renklerinin harika olması, duruşunun kaba olmaması... Fiyat olarak da çok uygun.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Eşim ve kızım için aldım. Yağmurlu doğa gezleri ve dere balıkçılığında kullandık. Memnun kaldık",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","yağmurlu günlerde giymek için ideal",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","Çok rahat kullanım",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","Fiyat performans ürünü beğendim",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","çok güzel",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","çok güzel bir ürün tavsiye ederim tam beden",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","Bahçe için iyi",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çizmeler ile bahçede çalışırken giyiyorum oldukca rahat ancak soguk havalar için uygun değil çok soguk iletiyor baharlık yagmurlu çamurda giymelik fiuay performans urunu",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","köy de ve doğada çok kullanışlı.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","su geçirmiyor yağmurlu havalarda mükemmel bir ürün",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","Hem kendime hem esime aldik ozellikle kampta cok kullaniyoruz, camurda kaymiyor ve tabani bir cok muadiline gore cok rahat. Göle de girip yürüdük baya tabiki su gecirmiyor. Onun dısında araba yıkarken ve yağmurda günlük hayatta da kullandığımız güzel bir ürün.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Giyip çıkartma rahatlığından çok memnunum. Köyde yaşadığım için her renginden birer çift aldım, gündelik benim için. Tavsiye ederim.",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","Tam olması gerektiği gibi",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Eşime aldım çok beğendi",""
"3","https://www.decathlon.com.tr/r/kadin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-344635?mc=8786293&c=BEJ_YE%C5%9E%C4%B0L","avcilik","Solognac","820","4.6","2266","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","Kullanışlı esnek ve su geçirmiyor. Konforlu, şiddetli yağmurlar için iyi",""
