"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Alt tabanındaki tırtıklı desenler ıslak ve çamurlu zeminlerde kaymayı önleyerek güvenli bir oyun alanı sunuyor.Alt tabanındaki tırtıklı desenler ıslak ve çamurlu zeminlerde kaymayı önleyerek güvenli bir oyun alanı sunuyor.",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Tam bir ""çamur canavarı"" olan çocuklar için üretilmiş; hem çok hafif hem de su sızdırmazlığı konusunda aşırı güven veriyor. Kısa yapısı sayesinde çocuklar kendi başlarına çok rahat giyip çıkarabiliyor ve alt tabanındaki tırtıklı desenler ıslak ve çamurlu zeminlerde kaymayı önleyerek güvenli bir oyun alanı sunuyor.",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","ısı yalıtımı biraz zayıf.",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok sağlam ve içi yumuşak",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","İç tabanı sadece bir keçe olduğu için biraz rahatsız fakat şu geçirmiyor",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Decathlon kalitesi tartışılmaz zaten çizmeyi iki türlü giydirebilmek çok güzel oluyor acayip sicak tutuyor ve kesinlikle şu geçirmiyor beden de tam oldu",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","İçi polarlı sıcak tutuyor",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kızım için aldım. Bir kış boyunca köyde, karda yağmurda giydi. Bir sorun çıkmadı. İçinde astar olması güzel, ayaklarını sıcacık tutuyor.",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Harika bir ürün çok iyi tavsiye edilir",""
"14","https://www.decathlon.com.tr/r/cocuk-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342783?mc=8771516&c=S%C4%B0YAH_GR%C4%B0","avcilik","Solognac","1350","4.7","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Tam bir fiyat performans ürünü, kızım kullandı, şimdi yigenim kullanıyor bir kaç nesil daha kullanır sapasağlam ve sıcak tutuyor Sivas şartları için harika",""
