"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Herşeyiyle cok iyi sadece karda biraz kayabiliyo, o da normal toprak araziye uygun olduğu için çünkü",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","muhteşem",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kullanışlı",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","babam ıcın magazadan deneyerek aldık. kalın corapla gıydıgı ıcın 1 numara buyuk tercıh ettık",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet iyi",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Süper",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Zorlu Doğa çalışması ve iş için aldım gayet başarılı tavsiye ederim",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Fiyat performans bir ürün. Mesleki olarak devamlı arazide kullanıyorum. Dayanıklı ve rahat bir ürün.",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","3","Kullanılan süre 3 ile 6 ay arası tarihinden beri","kullanılabilir piyasaya göre fiyatı orta işlevselliği de orta düzeyde",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Yoğun kar dahil kullandım ayağı çok sıcak tutuyor. Su birikintilerinde bile içine su almadı.",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün gayet güzel gayet kaliteli rahat",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Sıcak tutma konusunda çok iyi, konforu da iyi. Kalıbı dar o yüzden 1 numara büyük almanızı tavsiye ederim. Bağcıkları da kaliteli. Tam bir fiyat performans ürünü.",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","4","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Ayakkabı gerçekten güzel dayanıklı görünüyor ve içi parmak uçlarına kadar tüylü. Fakat Erzurum da kullanıyorum ve karda buzda kayma eğilimi biraz fazla . kar ve kış botu olarak geçmiyor o amacla alacak arkadaslara cok fazla önermek dogru olmaz. doğa gezilerinde ıslak patikalarda kullanımı güzel olur diye tahmin ediyorum .",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün çok sıcak tutuyor, su alma problemi de yok ancak ben İnternetten aldım Fakat kesinlikle deneyerek almanızı tavsiye ederim ayağıma oturması en az 3-4 günü buldu özellikle kenarlardan ve üst boğaz kısmından sıkıyor ve bileklere ciddi baskı yapıyor bilek kısımları çok sert daha yumuşak kalın bir kumaş konulabilirdi.",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","sıcak tutuyor çok rahat",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","çok kaliteli ürün",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","-4 derecede 40cm karda ne bir damla su aldı ne de soğuk! Bence mükemmel bir ürün. Sadece ayak bileğinden yukarıda kaldığı için bilek üstünü biraz acıtıyor , artılarına bakınca onu da bağcıkları biraz gevşeterek gölgede bırakabiliyorsunuz🙂",""
"13","https://www.decathlon.com.tr/r/erkek-su-gecirmez-avci-botu-kahverengi-avcilik-ve-doga-gozlemi-crosshunt-140/_/R-p-358882?mc=8918054&c=KAHVERENG%C4%B0","avcilik","Solognac","3350","4.5","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Guzel",""
