"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","bot sağlam ve hafif",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Güzel görünüyor",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","gayet konforlu bir bot, doğa yürüyüşlerinde bana eşlik edecek.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün çok sağlam ve rahat. Oldukça sıcak tutuyor. Kalıbı biraz dar. Ayağı geniş ( taraklı) olanlara uymayabilir. Bir beden büyük alın.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","güzel",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","her yerde kullanıyorum su geçirmezliği güzel fp",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","güzel ürün tavsiye ederim.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","güzel ürün tavsiye ederim.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","güzel ürün tavsiye ederim.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","güzel ürün tavsiye ederim.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok kaliteli ve kesinlikle su geçirmiyor ayaklarım hiç üşüyorum kaliteli çok başarılı herkese tavsiye ediyorum",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","1","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürünü alırken diğer ürün gibi olduğunu düşündüm ama kalıbı çok dar ayağıma olmadı işin gerçek istediğim gibi değildi evde artık çürümeye kalacak",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Botu giydiğiniz andan itibaren koruyucu ve ısı yalıtımı olduğunu hissediyorsunuz. Karlı ve yağmurlu havalarda zemin tutuşu fazlasıyla yeterli.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","1","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ayakkabının üst kısmında demir parçası ağrı yapıyor",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Mükemmel",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","yanımda çalışan arkadaşlara aldım hepsi çok memnun kaldı. alırken herkese bir numara büyük aldım ve herkse tam olarak uydu. bir numara büyük almanızı öneririm.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","bot çok iyi çok kaliteli su geçirmiyor sadece bir numara büyük almanızı öneririm.",""
"8","http://decathlon.com.tr/r/su-gecirmez-bot-avcilik-ve-doga-gozlemi-yesil-crosshunt-100-v2/_/R-p-309801?mc=8560916&c=S%C4%B0YAH_YE%C5%9E%C4%B0L","avcilik","Solognac","2690","4.3","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","kesinlikle çok kaliteli, alırken bir numara büyük almanızda fayda var",""
