"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Hem günlük kullanımda hem de sportif olarak doğa yürüyüşü ve yamaç paraşütünde uzun zamandır kullanıyorum. Uzun süreli kullanımda biraz ağrı yapabilir fakat gayet normal bence güzel bir konforu var. Bağcık tarafından su geçiriyor, onun aşağısından kesinlikle geçirmiyor. Gönül rahatlığıyla alabilirsiniz.",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","ergonomik, hafif ve çok rahat bir ayakkabı.",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","2","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Avcılık ve doğa botu ama 4 aylık süreçte toplam 4. veya 5. Kullanımda yan tarafı yırtıldı ve mağaza garantiye dahi kabul etmedi dikiş yeri olmadığı için bence Decathlon kalitesi yok dış kumaşında başarısız.",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Eşim severek kullanıyor.",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","2","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Aynı modeli 2020 yılında alıp 5 sene boyunca keyifle giydim. Geçen ay aldığım yeni modelde iç tarafa tam serçe parmaklara gelen noktada, dikişlerin birleştiği yerde düğüm şeklinde bir çıkıntı bulunuyor. Ve kısa bir yürüyüşte bile giyilemeyecek seviyede acı vermekte. Bu sebeple üzülerek iade etmek zorunda kaldım. Umarım bu sıkıntıyı giderirler ve tekrar alabilirim.
Hafifliği ve dayanıklılığı ile önceki modelden çok memnundum.",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Su geçirmeyişi ve tasarımı iyi",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Mükemmel",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Hafif ve rahat av için aldım çok güzel",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kış için birebir , soğukta ve yağmurda dayanıklı",""
"11","https://www.decathlon.com.tr/r/erkek-deri-avci-botu-bej-avcilik-ve-doga-gozlemi-sporthunt-500/_/R-p-333020?mc=8645926&c=KAHVERENG%C4%B0","avcilik","Solognac","3650","4.6","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Fiyat performans çok iyi",""
