"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Pahalı ama cidden hakkını veriyor deri olduğu için suni deri değil diye almıştım öyle önermişti çalışanlar gerçekten test ettim bir süre karda kayma yok dağcılık da kullanılabilir sulu kar olan taşlık bölgelerde kayma yapıyor onu hiç sevmedim onun dışında sağanak yağmurlu ve çamurlu arazilerde yarı yolda bırakmadı su almadı öneriyorum ama fiyatı pahalı",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Taş gibi bir bot. Ben biraz asker botu gibi tabanı sert, pek eğilip bükülmeyen bir şey arıyordum o yüzden tam istediğim gibi. Bileği de çok güzel sarıyor. Ayak kokusu yapmadı hiç. Köy okulunda toprağın taşın içinde öğretmenlik yapıyorum ve ayağımda tank var gibi rahatım. Oldukça sıcak tutuyor. Hiç şu geçirmiyor, dil kısmı da ayakkabıyla birleşik o yüzden üstten de şu girme imkanı yok. Giyip çıkarması çok rahat. Resmi kombinlerle de uyumlu. Severek giyiyorum.",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Yaklaşık 1 aydır belli aralıklarla kullandım. Gayet iyi.",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bu aldığım 4. bot diğerleri gibi buda çok verimli",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bot mükemel 5-6 saat kar içinde gezdim hiç su almadı",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","1","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Tabanı karda buzda bile kaymadı diyenler ne yasiyor bilmiyorum ama. Bu bot yuzunden kalçamí kırıyordum.
Kuru zeminde sırf tabanı ıslak diye, iki ayağimi birden yerden kesti.

Tabanı o kadar sert ki akıl tutulması..

1.5 ay evde yattım bu bot yüzúnden.
Su gecirmez diye aldík lakin tabaní neden vibram yapmazsınız rezillik.",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","2","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","severek aldığım bu botun içine A4 kağıdından biraz hallice konulan tabanlık ürünü yarım saat sonra nefret ettirecek boyuta getiriyor. bu kadar kalitesiz bir tabanlık eğer satış stratejisi dahilinde yapılıyorsa sitenizde tabanlık yok ürünün arkasında duracaksanız üstü şöyle sağlam altı böyle sağlam su almaz vs ama taban olarak koyduğunuz nesne için şöyleyecek bir şey yok. mağazadan aldığım için sadece mağaza iadesi olması kötü çünkü Edirnede oturuyorum ve en yakın yer 2 saat o yüzden beklemede. değişim kötü bir şey.
sayın ürün müdürü değişim yapamadığım için maalesef daha iyi bir tabanlık performansı sunan rakibiniz ürünü üzülerek aldım.
ürün güzel ama içine bu kadar kötü tabanlık koyan zihniyeti protesto ediyorum.
birde sitenizde depoda ürün yoksa olmayan ürünü niye gösterirsiniz.
sitede gönder tuşu (türkçeye çeviri ) uçar avı ilkokul birdeki İngilizce çevirisi bile değil.",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","2 yıldır giyiyorum.
kışın Atv'ye binerken kullnıyorum.
-10 / -15 derecede giydim. Karda giydim. Yağmurda giydim.
Su ve soğuk almıyor. Kar suyu almıyor.
tabanı kesinlikle kaydırmıyor.
dış yüzeyi sert ve dayanıklı.
üst 3 bağlama yeri kanca şeklinde. giymesi ve bağlaması çok kolay.
1 beden büyük alıp içine kalın yün çorap veya termal çorap ile giyiyorum. ihtiyacımı karşılıyor.

- yönleri.
Kalın bir dış yüzeyi var. esnek değil.
tabanı sert, jel taban ile kullanıyorum. uzun süre yürüdüğünde sorun oluyor jel taban yoksa",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Sıcak tutuyor
Su geçirmiyor
Rahat ve kullanışlı",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Güzel bir bot mh100 modellere göre daha yüksek ve ağır, kalite olarak iyi tavsiye ederim.",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Hediye aldım çok beğenildi",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Ürünü 2 sezondur yoğun bir şekilde kullanıyorum. Genel olarak üründen memnunum. Outdoor aktiviteleri için gayet yeterli bir ürün. Soğuk yerde yaşıyorsanız şehir yaşamı için de uygun.

Fakat her güzelin bir kusuru olduğu gibi bu ürünün de ufak tefek kusurları bulunmakta. Ürünün tabanı fazlasıyla sert. Bundan dolayı özellikle yarı erimiş kar ya da buz üzerinde yürümek neredeyse imkansız. Ön ve arka bölümde bulunan siyah kısımlar su geçirmiyor fakat kahverengi süet kısmı kar ya da su ile temas ettikten bir süre sonra ayağınızda ıslaklığı hissedebiliyorsunuz.

Bunlar dışında bir dezavantajı var diyemem. Piyasada bulunan muadilleriyle en büyük farkı fiyatı.

Ürün fazlasıyla beklentilerimi karşılıyor. Kullanım ömrünü doldurduktan sonra hiç düşünmeden tekrar satın alacağım.",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok yoğun karda bile uzun saatler boyunca kullandım en ufak bi su geçirmedi. Ayrıca ergonomik ağırlık yapmıyor.",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","güzel dayanıklı görüntüsü ve duruşu güzel bir ürün arazi için elverişli",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","2","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Eşim için aldım. Biraz sıktı ayağını ama açılır diye iade etmekten vazgeçtik. Ayağı üşütüyormuş ciddi anlamda ve gerçekten şehirde kullanılmaz çok kayıyormuş Tabanlığı kötü, yorumlarda okumuştuk ama ne kadar kötü olabilir ki demiştim gerçekten kötü neden iyi bir tabanlık koymuyorlar hala o da ilginç. Ama çok sağlam dağa taşa vur bir şey olmaz. Genel olarak pişmanım. Bir daha tercihim kesinlikle olmaz.",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok güzel bir bot su geçirmez ve nefes alma",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Su gecirmemesi gayet güzel ve ayak kavrayışı çok iyi",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok sağlam çok istediğim gibi",""
"15","https://www.decathlon.com.tr/r/unisex-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-150768?mc=8493872","avcilik","Solognac","4290","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","ACAYIP KULLANISLI SU GECIRMEZ UZUN SUREDIR KULLANIM IMKANI SUNUYOR",""
