"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Mükemmel",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","En güzel hem kaliteli hem de sağlam fiyat olarak da çok iyi",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün tasarımı çok güzel,çok rahat gerçekten. Ama görüntüsüne aldanıp beklediğim dayanıklılık hiç yok. çok çabuk deforme oluyor. çok sevdiğim için 4-5 kere aldım ama 6 ay gibi sürede miadını dolduruyor maalesef. Özellikle serçe parmağına denk gelen kısım hep patladı yırtıldı",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","doğa yürüyüşlerinde severek kullandığım bir ayakkabı.",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","2","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Ürün rahat bir ayakkabı fakat hem su geçiriyor Derisi çok deforme oluyor dayanıksız 1 sene içinde ayakkabının katlanan yerleri yırtılıyor. Bunu bilerek almanızda fayda var.",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Çok rahat fakat bir buçuk yıl sonra parmak yanlarına gelen kısminda yırtılma oldu.
garantiden değişti. bir yıl geçmeden yine aynı yerden yırtıldı. yine de rahatlığından tavsiye ediyorum.",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","teşekkürler decatlon",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kaliteli",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","outdoor hatta günlük kullanım için bile çok iyi",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","İlk kez bir ayakkabınız ayağıma büyük rahatsızlık verdi. Zaman zaman kullanıyorum maalesef:(",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 2 yıldan daha fazla tarihinden beri","yaklaşık 2 yıldır kullanıyorum gündelik kullanmama rağmen hala yeni gibi hem çok rahat hem çok sağlam su ve kar geçirmiyor tavsiye ederim",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","Uzun Zamandan beri hem avcılıkta hem günlük hayatta kullanıyorum.Problem yaşamadım.Olması gerektiği gibi...",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Sağlamlık yönünden gayet iyi ergonomisi fena değil kuru zeminde iyi ancak ıslak zeminde pek güvenli değil",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok rahat sağlam",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","Fiyat performans",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","iyi",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","2","Kullanılan süre 1 yıldan daha fazla tarihinden beri","hiç sevmedim çok sert ve rahatsız edici
tavsiye etmiyorum.",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","ayakkabı gayet güzel ama sürekli giymek için uygun değil. 4 ay içinde yan taraflardan açılma yaptı ve çok terletiyor",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","1","Kullanılan süre 7 ile 12 ay arası tarihinden beri","dört beş ay önce aldığım bu ayakkabının tabaı bildiğiniz bir kaç toktadan çatladı ve yırtıklar oluştu. Evet tek parça olan taban. Garantisi var çünk benim hatam değil. Götürdüm garanti için mağazaya maalesef kullanıcı hatası deyorlar. taban bir kaç yerinden nasıl benim hatamdan dolayı çatlar. almayın aldırmayın...",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Son derece sağlam ve kullanışlı. Ben mağazadan deneyip aldım. İnternetten alacaklar için 1 beden büyük alınmasını öneriyorum.",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","soğuk ve ıslak hava koşulları için mükemmel",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 1 yıldan daha fazla tarihinden beri","çok güzel ürün çok teşekkürler",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","4","Kullanılan süre 7 ile 12 ay arası tarihinden beri","Uygun fiyat Uygun kalite",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","1","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Bu defa bin kere pişman etti bu ayakkabı beni hem ayağımı vurdu hem kısa sürede yırtıldı kesinlikle parasını hak etmiyor",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok güzel rahat bir beden büyük alın",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","2","Kullanılan süre 1 hafta ya da daha az tarihinden beri","aAyak numaramdan bir büyük numarasını aldığım halde, dün ilk defa kullandım, gün içerisinde toplam sadece 2 saat yürüdüm ve ayakkabı her iki ayak küçük parmaktan vurdu ve su topladı. görünüş ve estetik olarak beğensemde kullanımının ayak sağlığına uygun olmadığını anladım. sanırım bundan sonra yürümeden kullanacağım yada ayakkabılıkta yer işgal edecek. yada çöp..",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","4","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Love",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Ürün öncelikle koku yapıyor su geçirmeme özelliği güzel ayakta şık duran bi ayakkabı fakat dayanıksız tavisye edicem bi ayakabı değil alıcaksanız bile 1 numara büyük alın günde 1 saat kullanım sunuyor kim günde 1 saatte bi ayakkabı değiştir çözmüş değilim",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","5","Kullanılan süre 7 ile 12 ay arası tarihinden beri","Dayanıklı ve estetik",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","2","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün satılırken su aldığına dair bir uyarı yapılmış. Ama keşke yağışlı havada bunu giyeceğinize paten giyin diye bir uyarı yapılsaymış. En ufak ıslaklıkta inanılmaz kayıyor. Bu ayakkabı doğada nasıl giyilir bilemiyorum. Bı sabah köpeğimi gezmeye çıkartırken giymiştim. Bir anda kendimi yerde buldum. Aman dikkat",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","3","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Kenarından açılma yaptı değişim yaptım.",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","4","","İade edilen ayakkabımın üretim halen hesabıma yatırılmadı.",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","1","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Yeni aldığım bu ürün dikiş yerlerinden yırtıldı. Kaliteli diyr aldığımız ürün daha 1 ay geçmeden yırtıldı.",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","3","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Yeni aldığım bu ayakkabı Herşey ile iyi fakat , ilk giydim doğa yürüyüş yaparken yabani ağaç dikeni yerden tabana saplandı ve ayağıma girdi , 3 gündür üzerine basamıyorum, taban içine koruma yapılmalı bence",""
"20","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-crosshunt-500/_/R-p-312470?mc=8573515","avcilik","Solognac","1550","4.4","0","1","Kullanılan süre 1 hafta ya da daha az tarihinden beri","dechatlondan alıp pişman olduğum tek ürün birgün giydim yan dikiş birleşim yerleri ayağımı mahfetti. 42 ayak numaram 43 kalıp bile dar. alt taban esnekliği yok sanki ağaç bir taban var gibi. kesinlikle tavsiye etmem. ben bin pişmanım siz düşmeyin",""
