"URUN_NO","LINK_AD","SPOR_DALI","MARKA","FIYAT","TUM_YILDIZ","TUM_YORUM","YORUM_YILDIZ","YORUM_KULLANIM_SURESI","YORUM","YORUMUN_POLARITESI"
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Gayet sağlam bir bot.",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","1","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Bir çok defa kayma tehlikesi atlattım. Azıcık ıslak yüzeyde dengede durmak çok zor.",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","1","Kullanılan süre 3 ile 6 ay arası tarihinden beri","2024 Kasım’da aldım bu rezalet ürünü, yorum özelliği olduğunu bile sonradan öğrendim, Kış başında ufak yağmurlarda “eh işte idare eder” dedim, su geçirmiyor sanıyordum. Derken ilk ciddi yağmurda botun içi göle döndü. Yeminle, içinde balık yüzecek şekilde o kadar su dolmuştu. hangi mağazaya gittim hatırlamıyorum iade/değişim için. Cevapları tam bir tiyatro: “Bot giyildiği için iade kabul etmiyoruz.” Ya kardeş, insan ayakkabıyı kutusundan çıkarıp giymeden nasıl “su geçirmez” olduğunu test edecek? Telepatiyle mi anlayacak? Diyorum ki: “Botun içinde yerdeki sudan fazla su birikmiş, resmen bataklık olmuş.” “Üzgünüz, yapacak bir şey yok” deyip sırtlarını dönüyorlar. Şu an botlar hâlâ evde duruyor atmadım, iki sağlam yağmurda tamamen çöktü, şekli şemali kalmadı, paçavra gibi oldular. Bu markayı, bu botu ne bir daha alır , ne de çevreme tavsiye ederim. Paranı sokağa atıyorsun resmen. Kimse düşmesin bu tuzağa, “su geçirmez” yazıyor diye kanmayın. Yalanın daniskası...",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","4","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Gayet şık ve kullanışlı",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","2","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Selam. Bu botları 2 gündür karda kullanıyorum. Hem su alıyor hem de çok kayıyor. Şu an iade edemiyorum çünkü yedek botum yok. Acil iletişime geçin mağduriyetimi giderin lütfen",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","5","Kullanılan süre 1 hafta ya da daha az tarihinden beri","Satın aldım gerçekten çok güzel elinize sağlık tavsiye ederim",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","5","Kullanılan süre 3 ile 6 ay arası tarihinden beri","Bu markanın başka modelini almıştım yiğenime çok iyi.",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Çok iyi ve sıcak tutuyor. Boğaz kısmı biraz dar. Özellikle kış mevsiminin sert geçtiği iller için süper,",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","2","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","meraba buzda acayip kaydırıyor karda su alıyor karda giydim rengi soldu kesinlikele karda kışda buzda giyilmez.",""
"9","https://www.decathlon.com.tr/r/erkek-su-gecirmez-deri-avci-botu-kahverengi-vibram-tabanli-crosshunt-540/_/R-p-340833?mc=8759441&c=S%C4%B0YAH_KAHVERENG%C4%B0","avcilik","Solognac","5550","4.4","0","5","Kullanılan süre 2 ile 8 hafta arası tarihinden beri","Ürün ilk başka güzeldi 2 aydır falan kullanıyorum su alamaya başladı",""
